"14/25/13 14:14:15","erica","update_observation","blue","pink","Because I saw Pink pass in front of Blue."
"14/25/13 14:14:16","charlotte","update_observation","red","blue","Because I saw that one was faster than the other."
"14/25/13 14:14:17","kay","new_observation","blue","orange","null"
"14/25/13 14:14:18","kay","new_observation","blue","yellow","null"
"14/25/13 14:14:19","steffany","new_observation","brown","pink","null"
"14/25/13 14:14:19","kay","remove_observation","blue","yellow","null"
"14/25/13 14:14:19","charlotte","new_observation","red","gray","null"
"14/25/13 14:14:20","kay","remove_observation","blue","orange","null"
"14/25/13 14:14:20","steffany","update_observation","brown","pink","Because of another reason."
"14/25/13 14:14:21","charlotte","update_observation","red","gray","Because I saw that one was faster than the other."
"14/25/13 14:14:23","charlotte","new_observation","red","orange","null"
"14/25/13 14:14:23","steffany","new_observation","gray","pink","null"
"14/25/13 14:14:24","charlotte","update_observation","red","orange","Because I saw that one was faster than the other."
"14/25/13 14:14:25","rafee","new_observation","orange","brown","null"
"14/25/13 14:14:26","jamie","new_observation","brown","gray","null"
"14/25/13 14:14:26","rafee","update_observation","orange","brown","Because I saw Brown pass in front of Orange."
"14/25/13 14:14:27","jamie","update_observation","brown","gray","Because I saw that one was faster than the other."
"14/25/13 14:14:28","charlotte","new_observation","red","green","null"
"14/25/13 14:14:28","steffany","update_observation","gray","pink","Because I saw that one was faster than the other."
"14/25/13 14:14:30","charlotte","update_observation","red","green","Because I saw that one was faster than the other."
"14/25/13 14:14:31","charlotte","new_observation","red","yellow","null"
"14/25/13 14:14:33","charlotte","update_observation","red","yellow","Because I saw that one was faster than the other."
"14/25/13 14:14:34","kay","new_observation","red","gray","null"
"14/25/13 14:14:35","charlotte","new_observation","red","brown","null"
"14/25/13 14:14:35","erica","new_observation","gray","blue","null"
"14/25/13 14:14:36","kay","remove_observation","red","gray","null"
"14/25/13 14:14:37","charlotte","update_observation","red","brown","Because I saw that one was faster than the other."
"14/25/13 14:14:37","erica","remove_observation","gray","blue","null"
"14/25/13 14:14:38","jamie","remove_observation","brown","gray","Because I saw that one was faster than the other."
"14/25/13 14:14:39","kay","remove_observation","pink","red","Because I saw that one was faster than the other."
"14/25/13 14:14:40","erica","new_observation","red","blue","null"
"14/25/13 14:14:41","erica","remove_observation","red","blue","null"
"14/25/13 14:14:45","erica","new_observation","gray","blue","null"
"14/25/13 14:14:45","kay","new_observation","red","gray","null"
"14/25/13 14:14:45","jamie","new_observation","brown","blue","null"
"14/25/13 14:14:46","rafee","new_observation","red","blue","null"
"14/25/13 14:14:47","jamie","update_observation","brown","blue","Because I saw that one was faster than the other."
"14/25/13 14:14:47","kay","update_observation","red","gray","Because I saw that one was faster than the other."
"14/25/13 14:14:47","rafee","update_observation","red","blue","Because I saw Blue pass in front of Red."
"14/25/13 14:14:47","erica","update_observation","gray","blue","Because I saw that one was faster than the other."
"14/25/13 14:14:49","kay","new_observation","yellow","gray","null"
"14/25/13 14:14:50","kay","new_observation","red","orange","null"
"14/25/13 14:14:50","rafee","new_observation","red","gray","null"
"14/25/13 14:14:51","kay","update_observation","yellow","gray","Because I saw that one was faster than the other."
"14/25/13 14:14:52","rafee","update_observation","red","gray","Because I saw Gray pass in front of Red."
"14/25/13 14:14:53","kay","update_observation","red","orange","Because I saw that one was faster than the other."
"14/25/13 14:14:53","erica","new_observation","gray","yellow","null"
"14/25/13 14:14:53","rafee","new_observation","red","brown","null"
"14/25/13 14:14:54","rafee","update_observation","red","brown","Because I saw Brown pass in front of Red."
"14/25/13 14:14:55","erica","update_observation","gray","yellow","Because I saw that one was faster than the other."
"14/25/13 14:14:56","kay","new_observation","red","blue","null"
"14/25/13 14:14:57","rafee","new_observation","red","yellow","null"
"14/25/13 14:14:58","rafee","update_observation","red","yellow","Because I saw Yellow pass in front of Red."
"14/25/13 14:14:58","kay","update_observation","red","blue","Because I saw that one was faster than the other."
"15/25/13 14:15:01","rafee","new_observation","red","green","null"
"15/25/13 14:15:02","kay","new_observation","red","brown","null"
"15/25/13 14:15:03","rafee","update_observation","red","green","Because I saw Green pass in front of Red."
"15/25/13 14:15:03","kay","update_observation","red","brown","Because I saw that one was faster than the other."
"15/25/13 14:15:04","alastair","new_observation","orange","brown","null"
"15/25/13 14:15:07","alastair","update_observation","orange","brown","Because I saw Brown pass in front of Orange."
"15/25/13 14:15:11","kay","new_observation","red","green","null"
"15/25/13 14:15:12","steffany","new_observation","orange","blue","null"
"15/25/13 14:15:12","kay","update_observation","red","green","Because I saw that one was faster than the other."
